Year,region,state,group,method,deaths,group_percent
2006,South,Florida,Veteran Method,Poisoning,81,16.2
2006,South,Florida,Veteran Method,Firearms,328,65.6
2006,South,Florida,Veteran Method,Other suicide,29,5.8
2006,South,Georgia,Veteran Method,Suffocation,15,9.1
2006,South,Georgia,Veteran Method,Firearms,134,81.2
2006,South,Georgia,Veteran Method,Other and low-count methods,16,9.7
2006,South,Kentucky,Veteran Method,Suffocation,15,12.4
2006,South,Kentucky,Veteran Method,Firearms,94,77.7
2006,South,Kentucky,Veteran Method,Other and low-count methods,12,9.9
2006,South,Louisiana,Veteran Method,Firearms,51,75
2006,South,Louisiana,Veteran Method,Other and low-count methods,17,25
2006,South,Maryland,Veteran Method,Suffocation,19,22.1
2006,South,Maryland,Veteran Method,Firearms,57,66.3
2006,South,Maryland,Veteran Method,Other and low-count methods,10,11.6
2006,South,Mississippi,Veteran Method,Firearms,55,82.1
2006,South,Mississippi,Veteran Method,Other and low-count methods,12,17.9
2006,South,North Carolina,Veteran Method,Suffocation,25,12.3
2006,South,North Carolina,Veteran Method,Firearms,148,72.5
2006,South,North Carolina,Veteran Method,Other and low-count methods,31,15.2
2006,South,Oklahoma,Veteran Method,Firearms,76,80.9
2006,South,Oklahoma,Veteran Method,Other and low-count methods,18,19.1
2006,South,South Carolina,Veteran Method,Suffocation,11,11.6
2006,South,South Carolina,Veteran Method,Firearms,71,74.7
2006,South,South Carolina,Veteran Method,Other and low-count methods,13,13.7
2006,South,Tennessee,Veteran Method,Poisoning,18,10.7
2006,South,Tennessee,Veteran Method,Firearms,132,78.1
2006,South,Tennessee,Veteran Method,Other and low-count methods,19,11.2
2006,South,Texas,Veteran Method,Suffocation,61,15.5
2006,South,Texas,Veteran Method,Poisoning,41,10.4
2006,South,Texas,Veteran Method,Firearms,274,69.5
2006,South,Texas,Veteran Method,Other suicide,18,4.6
2006,South,Virginia,Veteran Method,Suffocation,17,10.5
2006,South,Virginia,Veteran Method,Poisoning,25,15.4
2006,South,Virginia,Veteran Method,Firearms,110,67.9
2006,South,Virginia,Veteran Method,Other suicide,10,6.2
2006,South,West Virginia,Veteran Method,Firearms,43,76.8
2006,South,West Virginia,Veteran Method,Other and low-count methods,13,23.2
2006,West,All,Veteran Method,Suffocation,213,14.4
2006,West,All,Veteran Method,Poisoning,210,14.2
2006,West,All,Veteran Method,Firearms,960,64.8
2006,West,All,Veteran Method,Other suicide,99,6.7
2006,West,Alaska,Veteran Method,Other and low-count methods,27,100
2006,West,Arizona,Veteran Method,Suffocation,26,12.8
2006,West,Arizona,Veteran Method,Firearms,148,72.9
2006,West,Arizona,Veteran Method,Other and low-count methods,29,14.3
2006,West,California,Veteran Method,Suffocation,85,16
2006,West,California,Veteran Method,Poisoning,76,14.3
2006,West,California,Veteran Method,Firearms,318,59.9
2006,West,California,Veteran Method,Other suicide,52,9.8
2006,West,Colorado,Veteran Method,Suffocation,21,16.8
2006,West,Colorado,Veteran Method,Firearms,80,64
2006,West,Colorado,Veteran Method,Other and low-count methods,24,19.2
2006,West,Hawaii,Veteran Method,Other and low-count methods,15,100
2006,West,Idaho,Veteran Method,Firearms,28,68.3
2006,West,Idaho,Veteran Method,Other and low-count methods,13,31.7
2006,West,Montana,Veteran Method,Firearms,32,65.3
2006,West,Montana,Veteran Method,Other and low-count methods,17,34.7
2006,West,Nevada,Veteran Method,Poisoning,19,18.6
2006,West,Nevada,Veteran Method,Firearms,69,67.6
2006,West,Nevada,Veteran Method,Other and low-count methods,14,13.7
2006,West,New Mexico,Veteran Method,Suffocation,11,18
2006,West,New Mexico,Veteran Method,Firearms,40,65.6
2006,West,New Mexico,Veteran Method,Other and low-count methods,10,16.4
2006,West,Oregon,Veteran Method,Poisoning,15,12.3
2006,West,Oregon,Veteran Method,Firearms,86,70.5
2006,West,Oregon,Veteran Method,Other and low-count methods,21,17.2
2006,West,Utah,Veteran Method,Firearms,30,63.8
2006,West,Utah,Veteran Method,Other and low-count methods,17,36.2
2006,West,Washington,Veteran Method,Suffocation,21,15.1
2006,West,Washington,Veteran Method,Poisoning,23,16.5
2006,West,Washington,Veteran Method,Firearms,84,60.4
2006,West,Washington,Veteran Method,Other suicide,11,7.9
2006,West,Wyoming,Veteran Method,Other and low-count methods,20,100
2006,Northeast,All,General Adult Population Method,Suffocation,"1,317",29.7
2006,Northeast,All,General Adult Population Method,Poisoning,865,19.5
2006,Northeast,All,General Adult Population Method,Firearms,"1,698",38.3
2006,Northeast,All,General Adult Population Method,Other suicide,548,12.4
2006,Northeast,Connecticut,General Adult Population Method,Suffocation,104,37
2006,Northeast,Connecticut,General Adult Population Method,Poisoning,66,23.5
2006,Northeast,Connecticut,General Adult Population Method,Firearms,77,27.4
2006,Northeast,Connecticut,General Adult Population Method,Other suicide,34,12.1
2006,Northeast,Maine,General Adult Population Method,Suffocation,35,22.6
2006,Northeast,Maine,General Adult Population Method,Firearms,85,54.8
2006,Northeast,Maine,General Adult Population Method,Other and low-count methods,35,22.6
2006,Northeast,Massachusetts,General Adult Population Method,Suffocation,165,37.2
2006,Northeast,Massachusetts,General Adult Population Method,Poisoning,118,26.6
2006,Northeast,Massachusetts,General Adult Population Method,Firearms,100,22.6
2006,Northeast,Massachusetts,General Adult Population Method,Other suicide,60,13.5
2006,Northeast,New Hampshire,General Adult Population Method,Suffocation,38,25.3
2006,Northeast,New Hampshire,General Adult Population Method,Firearms,69,46
2006,Northeast,New Hampshire,General Adult Population Method,Other and low-count methods,43,28.7
2006,Northeast,New Jersey,General Adult Population Method,Suffocation,201,35.1
2006,Northeast,New Jersey,General Adult Population Method,Poisoning,116,20.3
2006,Northeast,New Jersey,General Adult Population Method,Firearms,172,30.1
2006,Northeast,New Jersey,General Adult Population Method,Other suicide,83,14.5
2006,Northeast,New York,General Adult Population Method,Suffocation,420,32.6
2006,Northeast,New York,General Adult Population Method,Poisoning,237,18.4
2006,Northeast,New York,General Adult Population Method,Firearms,404,31.3
2006,Northeast,New York,General Adult Population Method,Other suicide,229,17.8
2006,Northeast,Pennsylvania,General Adult Population Method,Suffocation,302,22.1
2006,Northeast,Pennsylvania,General Adult Population Method,Poisoning,229,16.7
2006,Northeast,Pennsylvania,General Adult Population Method,Firearms,722,52.8
2006,Northeast,Pennsylvania,General Adult Population Method,Other suicide,115,8.4
2006,Northeast,Rhode Island,General Adult Population Method,Suffocation,36,40.4
2006,Northeast,Rhode Island,General Adult Population Method,Poisoning,16,18
2006,Northeast,Rhode Island,General Adult Population Method,Firearms,26,29.2
2006,Northeast,Rhode Island,General Adult Population Method,Other suicide,11,12.4
2006,Northeast,Vermont,General Adult Population Method,Poisoning,17,21.3
2006,Northeast,Vermont,General Adult Population Method,Firearms,43,53.8
2006,Northeast,Vermont,General Adult Population Method,Other and low-count methods,20,25
2006,Midwest,All,General Adult Population Method,Suffocation,"1,618",22.5
2006,Midwest,All,General Adult Population Method,Poisoning,"1,509",21
2006,Midwest,All,General Adult Population Method,Firearms,"3,501",48.7
2006,Midwest,All,General Adult Population Method,Other suicide,563,7.8
2006,Midwest,Illinois,General Adult Population Method,Suffocation,288,29.3
2006,Midwest,Illinois,General Adult Population Method,Poisoning,213,21.6
2006,Midwest,Illinois,General Adult Population Method,Firearms,366,37.2
2006,Midwest,Illinois,General Adult Population Method,Other suicide,117,11.9
2006,Midwest,Indiana,General Adult Population Method,Suffocation,172,21.5
2006,Midwest,Indiana,General Adult Population Method,Poisoning,153,19.1
2006,Midwest,Indiana,General Adult Population Method,Firearms,433,54.1
2006,Midwest,Indiana,General Adult Population Method,Other suicide,43,5.4
2006,Midwest,Iowa,General Adult Population Method,Suffocation,87,27.8
2006,Midwest,Iowa,General Adult Population Method,Poisoning,70,22.4
2006,Midwest,Iowa,General Adult Population Method,Firearms,138,44.1
2006,Midwest,Iowa,General Adult Population Method,Other suicide,18,5.8
2006,Midwest,Kansas,General Adult Population Method,Suffocation,67,18.3
2006,Midwest,Kansas,General Adult Population Method,Poisoning,68,18.6
2006,Midwest,Kansas,General Adult Population Method,Firearms,203,55.5
2006,Midwest,Kansas,General Adult Population Method,Other suicide,28,7.7
2006,Midwest,Michigan,General Adult Population Method,Suffocation,221,20
2006,Midwest,Michigan,General Adult Population Method,Poisoning,228,20.7
2006,Midwest,Michigan,General Adult Population Method,Firearms,582,52.7
2006,Midwest,Michigan,General Adult Population Method,Other suicide,73,6.6
2006,Midwest,Minnesota,General Adult Population Method,Suffocation,116,21.9
2006,Midwest,Minnesota,General Adult Population Method,Poisoning,126,23.8
2006,Midwest,Minnesota,General Adult Population Method,Firearms,234,44.2
2006,Midwest,Minnesota,General Adult Population Method,Other suicide,53,10
2006,Midwest,Missouri,General Adult Population Method,Suffocation,134,17.3
2006,Midwest,Missouri,General Adult Population Method,Poisoning,157,20.3
2006,Midwest,Missouri,General Adult Population Method,Firearms,431,55.8
2006,Midwest,Missouri,General Adult Population Method,Other suicide,51,6.6
2006,Midwest,Nebraska,General Adult Population Method,Suffocation,43,23.1
2006,Midwest,Nebraska,General Adult Population Method,Firearms,101,54.3
2006,Midwest,Nebraska,General Adult Population Method,Other and low-count methods,42,22.6
2006,Midwest,North Dakota,General Adult Population Method,Suffocation,25,29.8
2006,Midwest,North Dakota,General Adult Population Method,Poisoning,11,13.1
2006,Midwest,North Dakota,General Adult Population Method,Firearms,38,45.2
2006,Midwest,North Dakota,General Adult Population Method,Other suicide,10,11.9
2006,Midwest,Ohio,General Adult Population Method,Suffocation,292,22.8
2006,Midwest,Ohio,General Adult Population Method,Poisoning,275,21.5
2006,Midwest,Ohio,General Adult Population Method,Firearms,616,48
2006,Midwest,Ohio,General Adult Population Method,Other suicide,99,7.7
2006,Midwest,South Dakota,General Adult Population Method,Suffocation,26,22.6
2006,Midwest,South Dakota,General Adult Population Method,Firearms,65,56.5
2006,Midwest,South Dakota,General Adult Population Method,Other and low-count methods,24,20.9
2006,Midwest,Wisconsin,General Adult Population Method,Suffocation,147,22.5
2006,Midwest,Wisconsin,General Adult Population Method,Poisoning,148,22.6
2006,Midwest,Wisconsin,General Adult Population Method,Firearms,294,45
2006,Midwest,Wisconsin,General Adult Population Method,Other suicide,65,9.9
2006,South,All,General Adult Population Method,Suffocation,"2,331",18.5
2006,South,All,General Adult Population Method,Poisoning,"1,983",15.7
2006,South,All,General Adult Population Method,Firearms,"7,408",58.8
2006,South,All,General Adult Population Method,Other suicide,869,6.9
2006,South,Alabama,General Adult Population Method,Suffocation,94,16.7
2006,South,Alabama,General Adult Population Method,Poisoning,54,9.6
2006,South,Alabama,General Adult Population Method,Firearms,391,69.3
2006,South,Alabama,General Adult Population Method,Other suicide,25,4.4
2006,South,Arkansas,General Adult Population Method,Suffocation,53,14.6
2006,South,Arkansas,General Adult Population Method,Poisoning,48,13.2
2006,South,Arkansas,General Adult Population Method,Firearms,239,65.8
2006,South,Arkansas,General Adult Population Method,Other suicide,23,6.3
2006,South,Delaware,General Adult Population Method,Suffocation,30,34.5
2006,South,Delaware,General Adult Population Method,Firearms,42,48.3
2006,South,Delaware,General Adult Population Method,Other and low-count methods,15,17.2
2006,South,District of Columbia,General Adult Population Method,Firearms,10,33.3
2006,South,District of Columbia,General Adult Population Method,Other and low-count methods,20,66.7
2006,South,Florida,General Adult Population Method,Suffocation,460,19.2
2006,South,Florida,General Adult Population Method,Poisoning,515,21.4
2006,South,Florida,General Adult Population Method,Firearms,"1,208",50.3
2006,South,Florida,General Adult Population Method,Other suicide,218,9.1
2006,South,Georgia,General Adult Population Method,Suffocation,153,17
2006,South,Georgia,General Adult Population Method,Poisoning,101,11.2
2006,South,Georgia,General Adult Population Method,Firearms,594,65.9
2006,South,Georgia,General Adult Population Method,Other suicide,54,6
2006,South,Kentucky,General Adult Population Method,Suffocation,115,18.9
2006,South,Kentucky,General Adult Population Method,Poisoning,81,13.3
2006,South,Kentucky,General Adult Population Method,Firearms,377,62
2006,South,Kentucky,General Adult Population Method,Other suicide,35,5.8
2006,South,Louisiana,General Adult Population Method,Suffocation,86,17.9
2006,South,Louisiana,General Adult Population Method,Poisoning,47,9.8
2006,South,Louisiana,General Adult Population Method,Firearms,323,67.3
2006,South,Louisiana,General Adult Population Method,Other suicide,24,5
2006,South,Maryland,General Adult Population Method,Suffocation,123,25.4
2006,South,Maryland,General Adult Population Method,Poisoning,68,14
2006,South,Maryland,General Adult Population Method,Firearms,234,48.2
2006,South,Maryland,General Adult Population Method,Other suicide,60,12.4
2006,South,Mississippi,General Adult Population Method,Suffocation,47,14.7
2006,South,Mississippi,General Adult Population Method,Poisoning,41,12.9
2006,South,Mississippi,General Adult Population Method,Firearms,218,68.3
2006,South,Mississippi,General Adult Population Method,Other suicide,13,4.1
2006,South,North Carolina,General Adult Population Method,Suffocation,160,14.8
2006,South,North Carolina,General Adult Population Method,Poisoning,198,18.4
2006,South,North Carolina,General Adult Population Method,Firearms,650,60.2
2006,South,North Carolina,General Adult Population Method,Other suicide,71,6.6
2006,South,Oklahoma,General Adult Population Method,Suffocation,91,17.5
2006,South,Oklahoma,General Adult Population Method,Poisoning,93,17.9
2006,South,Oklahoma,General Adult Population Method,Firearms,310,59.5
2006,South,Oklahoma,General Adult Population Method,Other suicide,27,5.2
2006,South,South Carolina,General Adult Population Method,Suffocation,95,18.6
2006,South,South Carolina,General Adult Population Method,Poisoning,82,16.1
2006,South,South Carolina,General Adult Population Method,Firearms,311,61
2006,South,South Carolina,General Adult Population Method,Other suicide,22,4.3
2006,South,Tennessee,General Adult Population Method,Suffocation,111,13
2006,South,Tennessee,General Adult Population Method,Poisoning,141,16.5
2006,South,Tennessee,General Adult Population Method,Firearms,559,65.3
2006,South,Tennessee,General Adult Population Method,Other suicide,45,5.3
2006,South,Texas,General Adult Population Method,Suffocation,520,22.9
2006,South,Texas,General Adult Population Method,Poisoning,318,14
2006,South,Texas,General Adult Population Method,Firearms,"1,280",56.4
