Year,region,state,age,vet_deaths,vet_rate,pop_deaths,pop_rate
2012,South,Arkansas,Total,85,33.9,466,20.9
2012,South,Arkansas,18–34,10,37.0*,126,19
2012,South,Arkansas,35–54,24,34.3,180,23.6
2012,South,Arkansas,55–74,37,35.9,124,20.1
2012,South,Arkansas,75,14,27.5*,36,19.1
2012,South,Delaware,Total,19,24.7*,117,16.5
2012,South,Delaware,18–34,<10,—,38,18.5
2012,South,Delaware,35–54,<10,—,43,17.5
2012,South,Delaware,55–74,<10,—,26,13.1
2012,South,Delaware,75,<10,—,10,16.7*
2012,South,District of Columbia,Total,<10,—,35,6.7
2012,South,District of Columbia,18–34,<10,—,12,5.5*
2012,South,District of Columbia,35–54,<10,—,10–20,—
2012,South,District of Columbia,55–74,<10,—,11,10.3*
2012,South,District of Columbia,75,<10,—,<10,—
2012,South,Florida,Total,533,32.6,2944,19.3
2012,South,Florida,18–34,38,30.4,545,13.1
2012,South,Florida,35–54,147,34,1141,22.2
2012,South,Florida,55–74,200,30.4,906,20.8
2012,South,Florida,75,147,35.1,352,21.9
2012,South,Georgia,Total,189,25,1136,15.4
2012,South,Georgia,18–34,20,23.5,312,13.4
2012,South,Georgia,35–54,64,24.9,440,15.9
2012,South,Georgia,55–74,66,22,303,16.7
2012,South,Georgia,75,39,34.5,81,17.8
2012,South,Kentucky,Total,116,34.9,708,21.2
2012,South,Kentucky,18–34,21,67.7,199,20.4
2012,South,Kentucky,35–54,28,28.3,282,23.6
2012,South,Kentucky,55–74,43,31.2,174,18.9
2012,South,Kentucky,75,24,37.5,53,20.5
2012,South,Louisiana,Total,86,26.1,548,15.8
2012,South,Louisiana,18–34,12,28.6*,149,13.4
2012,South,Louisiana,35–54,25,26,226,18.9
2012,South,Louisiana,55–74,33,25.8,131,14.4
2012,South,Louisiana,75,16,25.4*,42,16.5
2012,South,Maryland,Total,93,21.1,567,12.6
2012,South,Maryland,18–34,<10,—,137,10.1
2012,South,Maryland,35–54,27,19.1,228,13.7
2012,South,Maryland,55–74,37,21.8,156,13.4
2012,South,Maryland,75,20–30,—,46,13.8
2012,South,Mississippi,Total,71,32.4,402,18.1
2012,South,Mississippi,18–34,<10,—,101,14.6
2012,South,Mississippi,35–54,24,36.4,177,23
2012,South,Mississippi,55–74,20–30,—,85,14.3
2012,South,Mississippi,75,21,51.2,39,22.8
2012,South,North Carolina,Total,187,24.3,1251,16.9
2012,South,North Carolina,18–34,18,20.9*,313,14.5
2012,South,North Carolina,35–54,59,24.8,498,18.6
2012,South,North Carolina,55–74,73,23.6,345,17.4
2012,South,North Carolina,75,37,27.4,95,16.9
2012,South,Oklahoma,Total,111,33.2,638,22.3
2012,South,Oklahoma,18–34,17,44.7*,205,23
2012,South,Oklahoma,35–54,22,24.4,227,23.4
2012,South,Oklahoma,55–74,44,30.8,157,20.5
2012,South,Oklahoma,75,28,44.4,49,21.1
2012,South,South Carolina,Total,121,29.7,657,18.2
2012,South,South Carolina,18–34,25,62.5,160,15.1
2012,South,South Carolina,35–54,28,22.8,253,20.4
2012,South,South Carolina,55–74,49,28.7,194,18.9
2012,South,South Carolina,75,19,26.0*,50,18.1
2012,South,Tennessee,Total,168,33.7,957,19.4
2012,South,Tennessee,18–34,14,29.2*,220,15.1
2012,South,Tennessee,35–54,54,36.2,382,21.9
2012,South,Tennessee,55–74,64,30.9,273,20.1
2012,South,Tennessee,75,36,38.3,82,21.4
2012,South,Texas,Total,486,29.2,2943,15.5
2012,South,Texas,18–34,67,32.8,874,13.7
2012,South,Texas,35–54,137,26.9,1127,16.2
2012,South,Texas,55–74,172,26.1,708,15.9
2012,South,Texas,75,110,37.7,234,19.6
2012,South,Virginia,Total,185,24.3,1038,16.7
2012,South,Virginia,18–34,18,19.1*,280,14.8
2012,South,Virginia,35–54,53,19.9,409,18
2012,South,Virginia,55–74,62,21.8,249,15.4
2012,South,Virginia,75,52,45.6,100,22.5
2012,South,West Virginia,Total,63,38.7,316,21.5
2012,South,West Virginia,18–34,<10,—,85,21.6
2012,South,West Virginia,35–54,23,54.8,130,26.3
2012,South,West Virginia,55–74,19,25.7*,83,18.5
2012,South,West Virginia,75,10–20,—,18,13.3*
2012,West,Alaska,Total,22,30.1,162,30.7
2012,West,Alaska,18–34,<10,—,73,41.3
2012,West,Alaska,35–54,<10,—,58,29.6
2012,West,Alaska,55–74,<10,—,20–30,—
2012,West,Alaska,75,<10,—,<10,—
2012,West,All,Total,1649,33.8,10156,18.3
2012,West,All,18–34,201,40.9,2666,15
2012,West,All,35–54,498,37.7,3881,19.7
2012,West,All,55–74,605,29.6,2738,19.6
2012,West,All,75,343,33.4,871,21.5
2012,West,Arizona,Total,224,42.6,1123,22.8
2012,West,Arizona,18–34,32,69.6,297,19.6
2012,West,Arizona,35–54,69,50.4,404,24.3
2012,West,Arizona,55–74,75,33.5,325,24.5
2012,West,Arizona,75,48,40.3,97,23.5
2012,West,California,Total,539,27.3,3818,13.3
2012,West,California,18–34,59,29.1,900,9.6
2012,West,California,35–54,125,24.7,1424,13.7
2012,West,California,55–74,208,25.8,1088,15.9
2012,West,California,75,146,31.9,406,19.7
2012,West,Colorado,Total,162,38.8,1020,26
2012,West,Colorado,18–34,28,65.1,294,23.6
2012,West,Colorado,35–54,55,42.3,410,28.7
2012,West,Colorado,55–74,56,33.1,263,26.3
2012,West,Colorado,75,22,29.3,53,21
2012,West,Hawaii,Total,25,20.8,185,17.6
2012,West,Hawaii,18–34,<10,—,51,16.6
2012,West,Hawaii,35–54,<10,—,67,19
2012,West,Hawaii,55–74,10,21.7*,54,18.4
2012,West,Hawaii,75,<10,—,13,13.2*
2012,West,Idaho,Total,47,35.6,278,23.8
2012,West,Idaho,18–34,<10,—,78,21.3
2012,West,Idaho,35–54,20,55.6,115,28.9
2012,West,Idaho,55–74,16,27.6*,64,20.3
2012,West,Idaho,75,<10,—,21,23.9
2012,West,Montana,Total,52,52.5,228,29.2
2012,West,Montana,18–34,10–20,—,69,31.4
2012,West,Montana,35–54,14,53.8*,76,29.8
2012,West,Montana,55–74,17,38.6*,68,28.6
2012,West,Montana,75,<10,—,15,21.8*
2012,West,Nevada,Total,95,41.3,519,24.9
2012,West,Nevada,18–34,<10,—,108,16.8
2012,West,Nevada,35–54,37,56.9,210,27.8
2012,West,Nevada,55–74,35,34.7,169,30.6
2012,West,Nevada,75,10–20,—,32,23.3
2012,West,New Mexico,Total,64,36.6,425,27.2
2012,West,New Mexico,18–34,<10,—,117,24.4
2012,West,New Mexico,35–54,22,46.8,171,32.8
2012,West,New Mexico,55–74,24,31.6,102,23.4
2012,West,New Mexico,75,10–20,—,35,27.9
2012,West,Oregon,Total,140,41.9,702,23.1
2012,West,Oregon,18–34,11,40.7*,162,18
2012,West,Oregon,35–54,47,56.6,289,28.2
2012,West,Oregon,55–74,51,33.8,180,20.9
2012,West,Oregon,75,31,42.5,71,28.2
2012,West,Utah,Total,68,46.3,528,26.9
2012,West,Utah,18–34,<10,—,179,23.3
2012,West,Utah,35–54,26,66.7,225,33.9
2012,West,Utah,55–74,23,39,104,25.1
2012,West,Utah,75,10–20,—,20,17
2012,West,Washington,Total,181,29.7,1001,19
2012,West,Washington,18–34,20,32.8,283,17.7
2012,West,Washington,35–54,56,31.8,369,19.7
2012,West,Washington,55–74,73,27.9,264,18.7
2012,West,Washington,75,32,28.8,85,22.2
2012,West,Wyoming,Total,30,66.7,167,38.2
2012,West,Wyoming,18–34,<10,—,55,40.2
2012,West,Wyoming,35–54,10,71.4*,63,43
2012,West,Wyoming,55–74,12,63.2*,33,26.9
2012,West,Wyoming,75,<10,—,16,50.8*
2013, ,Total U.S.,Total,6443,29.3,39894,16.5
2013, ,Total U.S.,18–34,808,38.6,10372,14.1
2013, ,Total U.S.,35–54,1809,30.2,15172,18.1
2013, ,Total U.S.,55–74,2394,26.3,10929,16.9
2013, ,Total U.S.,75,1426,29.6,3421,17.6
2013,Northeast,All,Total,770,23.6,5651,12.9
2013,Northeast,All,18–34,76,31,1361,10.6
2013,Northeast,All,35–54,232,29.7,2246,14.7
2013,Northeast,All,55–74,275,20.5,1586,13.3
2013,Northeast,All,75,187,21,458,11.9
2013,Northeast,Connecticut,Total,33,15.3,319,11.4
2013,Northeast,Connecticut,18–34,<10,—,63,8.1
2013,Northeast,Connecticut,35–54,15,30.0*,138,13.8
2013,Northeast,Connecticut,55–74,<10,—,98,12.7
2013,Northeast,Connecticut,75,<10,—,20,8
2013,Northeast,Maine,Total,47,36.4,238,22.3
2013,Northeast,Maine,18–34,<10,—,53,20.1
2013,Northeast,Maine,35–54,15,45.5*,94,26
2013,Northeast,Maine,55–74,18,32.1*,67,19.8
2013,Northeast,Maine,75,10–20,—,24,23.4
2013,Northeast,Massachusetts,Total,57,14.7,552,10.4
2013,Northeast,Massachusetts,18–34,<10,—,158,9.9
2013,Northeast,Massachusetts,35–54,21,23.3,223,12.1
2013,Northeast,Massachusetts,55–74,22,13.8,144,10.3
2013,Northeast,Massachusetts,75,<10,—,27,6
2013,Northeast,New Hampshire,Total,26,22.6,179,17
2013,Northeast,New Hampshire,18–34,<10,—,40–50,—
2013,Northeast,New Hampshire,35–54,<10,—,76,20.1
2013,Northeast,New Hampshire,55–74,12,24.5*,56,18.1
2013,Northeast,New Hampshire,75,<10,—,<10,—
2013,Northeast,New Jersey,Total,99,22.5,742,10.8
2013,Northeast,New Jersey,18–34,<10,—,178,9.2
2013,Northeast,New Jersey,35–54,28,28.9,296,11.7
2013,Northeast,New Jersey,55–74,35,19.6,202,11
2013,Northeast,New Jersey,75,20–30,—,66,11.4
2013,Northeast,New York,Total,193,21.2,1652,10.7
2013,Northeast,New York,18–34,19,25.3*,421,8.8
2013,Northeast,New York,35–54,53,23.8,623,11.7
2013,Northeast,New York,55–74,64,17.5,474,11.8
2013,Northeast,New York,75,57,22.9,134,10.4
2013,Northeast,Pennsylvania,Total,285,30.3,1732,17.2
2013,Northeast,Pennsylvania,18–34,29,41.4,406,14.3
2013,Northeast,Pennsylvania,35–54,82,36,691,20.5
2013,Northeast,Pennsylvania,55–74,103,26,474,16.6
2013,Northeast,Pennsylvania,75,71,28.6,161,16.4
2013,Northeast,Rhode Island,Total,18,24.3*,131,15.7
2013,Northeast,Rhode Island,18–34,<10,—,27,10.7
2013,Northeast,Rhode Island,35–54,<10,—,59,21
2013,Northeast,Rhode Island,55–74,<10,—,33,14.6
2013,Northeast,Rhode Island,75,<10,—,12,15.6*
2013,Northeast,Vermont,Total,12,25.5*,106,21.1
2013,Northeast,Vermont,18–34,<10,—,10–20,—
2013,Northeast,Vermont,35–54,<10,—,46,27.4
2013,Northeast,Vermont,55–74,<10,—,38,24.5
2013,Northeast,Vermont,75,<10,—,<10,—
2013,Midwest,All,Total,1361,28.4,8620,16.7
2013,Midwest,All,18–34,182,43.5,2352,15.3
2013,Midwest,All,35–54,394,31.4,3384,19.1
2013,Midwest,All,55–74,493,24.5,2198,15.5
2013,Midwest,All,75,289,26.1,686,15.6
2013,Midwest,Illinois,Total,171,23.4,1273,12.9
2013,Midwest,Illinois,18–34,21,32.3,338,11.1
2013,Midwest,Illinois,35–54,50,26.7,499,14.3
2013,Midwest,Illinois,55–74,59,19.6,330,12.9
2013,Midwest,Illinois,75,41,22.9,106,13.6
2013,Midwest,Indiana,Total,151,31.5,913,18.3
2013,Midwest,Indiana,18–34,17,39.5*,261,17.3
2013,Midwest,Indiana,35–54,51,37.5,360,20.8
2013,Midwest,Indiana,55–74,56,28,225,16.7
2013,Midwest,Indiana,75,27,27,67,16.8
2013,Midwest,Iowa,Total,65,27.9,431,18.2
2013,Midwest,Iowa,18–34,11,50.0*,124,17.5
2013,Midwest,Iowa,35–54,17,28.8*,170,21.9
2013,Midwest,Iowa,55–74,16,17.6*,98,15.1
2013,Midwest,Iowa,75,21,34.4,39,16.9
2013,Midwest,Kansas,Total,71,32.3,410,19
2013,Midwest,Kansas,18–34,<10,—,108,16
2013,Midwest,Kansas,35–54,10–20,—,161,22.5
2013,Midwest,Kansas,55–74,25,29.1,104,18.1
2013,Midwest,Kansas,75,22,44,37,19.5
2013,Midwest,Michigan,Total,182,26.6,1232,16.1
2013,Midwest,Michigan,18–34,31,66,322,14.7
2013,Midwest,Michigan,35–54,53,30.8,500,19
2013,Midwest,Michigan,55–74,64,21.2,309,14.1
2013,Midwest,Michigan,75,33,20.4,101,15.5
2013,Midwest,Minnesota,Total,95,25.5,647,15.6
2013,Midwest,Minnesota,18–34,13,41.9*,187,15
2013,Midwest,Minnesota,35–54,33,36.7,240,16.7
2013,Midwest,Minnesota,55–74,37,22.8,177,16
2013,Midwest,Minnesota,75,12,13.3*,43,12.6
2013,Midwest,Missouri,Total,198,40.3,931,20.1
2013,Midwest,Missouri,18–34,26,57.8,236,17.1
2013,Midwest,Missouri,35–54,60,46.2,378,24.2
2013,Midwest,Missouri,55–74,80,37.6,249,19.3
2013,Midwest,Missouri,75,32,31.1,68,17
2013,Midwest,Nebraska,Total,36,25.5,213,15.2
2013,Midwest,Nebraska,18–34,<10,—,57,13
2013,Midwest,Nebraska,35–54,<10,—,80,17.1
2013,Midwest,Nebraska,55–74,15,27.3*,52,14.1
2013,Midwest,Nebraska,75,10,31.3*,24,19.1
2013,Midwest,North Dakota,Total,16,26.7*,122,21.9
2013,Midwest,North Dakota,18–34,<10,—,56,29.2
2013,Midwest,North Dakota,35–54,<10,—,37,21.6
2013,Midwest,North Dakota,55–74,<10,—,20–30,—
2013,Midwest,North Dakota,75,<10,—,<10,—
2013,Midwest,Ohio,Total,230,26.1,1492,16.7
2013,Midwest,Ohio,18–34,26,36.1,395,15.4
2013,Midwest,Ohio,35–54,65,27.4,574,18.8
2013,Midwest,Ohio,55–74,82,22,394,15.6
2013,Midwest,Ohio,75,57,28.4,129,16.5
2013,Midwest,South Dakota,Total,19,26.0*,131,20.7
2013,Midwest,South Dakota,18–34,<10,—,42,21.7
2013,Midwest,South Dakota,35–54,<10,—,57,27.7
2013,Midwest,South Dakota,55–74,<10,—,20–30,—
2013,Midwest,South Dakota,75,<10,—,<10,—
2013,Midwest,Wisconsin,Total,127,30,825,18.6
2013,Midwest,Wisconsin,18–34,19,54.3*,226,17.5
2013,Midwest,Wisconsin,35–54,36,34.3,328,21.5
2013,Midwest,Wisconsin,55–74,42,23.5,210,17.1
2013,Midwest,Wisconsin,75,29,27.9,61,15.8
2013,South,Alabama,Total,131,32.1,704,19
2013,South,Alabama,18–34,16,39.0*,177,16
2013,South,Alabama,35–54,33,27.5,258,20.4
2013,South,Alabama,55–74,56,32.9,200,19.2
2013,South,Alabama,75,26,33.8,69,22.9
2013,South,All,Total,2680,29.6,15451,17.2
2013,South,All,18–34,378,40,3940,14.4
2013,South,All,35–54,726,27.2,5873,18.7
2013,South,All,55–74,1000,27.2,4306,17.9
2013,South,All,75,575,32.6,1332,18.9
2013,South,Arkansas,Total,98,39.8,498,22.2
2013,South,Arkansas,18–34,18,69.2*,137,20.5
2013,South,Arkansas,35–54,26,38.2,198,26.2
2013,South,Arkansas,55–74,35,33.7,121,19.3
2013,South,Arkansas,75,19,39.6*,42,21.8
2013,South,Delaware,Total,18,23.4*,118,16.4
2013,South,Delaware,18–34,<10,—,29,13.9
2013,South,Delaware,35–54,<10,—,45,18.6
2013,South,Delaware,55–74,<10,—,32,15.4
2013,South,Delaware,75,<10,—,12,19.7*
2013,South,District of Columbia,Total,<10,—,38,7.1
2013,South,District of Columbia,18–34,<10,—,10–20,—
2013,South,District of Columbia,35–54,<10,—,15,9.1*
2013,South,District of Columbia,55–74,<10,—,12,11.0*
2013,South,District of Columbia,75,<10,—,<10,—
2013,South,Florida,Total,545,33.3,2877,18.6
2013,South,Florida,18–34,50,40,547,13
2013,South,Florida,35–54,137,32.8,1077,21
2013,South,Florida,55–74,202,30.3,892,19.8
2013,South,Florida,75,156,36.7,361,21.8
2013,South,Georgia,Total,177,23.7,1172,15.7
2013,South,Georgia,18–34,29,34.1,328,14
2013,South,Georgia,35–54,44,17.7,464,16.8
2013,South,Georgia,55–74,76,25.6,311,16.5
2013,South,Georgia,75,28,23.9,69,14.9
2013,South,Kentucky,Total,117,35.2,686,20.4
2013,South,Kentucky,18–34,11,35.5*,189,19.2
2013,South,Kentucky,35–54,40,41.7,266,22.6
2013,South,Kentucky,55–74,40,28.6,183,19.4
2013,South,Kentucky,75,26,40,48,18.1
2013,South,Louisiana,Total,86,27,560,16
2013,South,Louisiana,18–34,12,30.0*,155,13.8
2013,South,Louisiana,35–54,21,22.1,201,17
2013,South,Louisiana,55–74,26,21.5,149,16
2013,South,Louisiana,75,27,42.9,55,21.5
2013,South,Maryland,Total,82,18.9,553,12.1
2013,South,Maryland,18–34,14,35.0*,163,12
2013,South,Maryland,35–54,25,18.2,206,12.5
2013,South,Maryland,55–74,28,16,142,11.8
2013,South,Maryland,75,15,18.1*,42,12.4
2013,South,Mississippi,Total,49,22.6,377,16.8
2013,South,Mississippi,18–34,<10,—,95,13.7
2013,South,Mississippi,35–54,10–20,—,158,20.6
2013,South,Mississippi,55–74,18,20.5*,100,16.4
2013,South,Mississippi,75,12,30.0*,24,13.8
2013,South,North Carolina,Total,209,26.7,1249,16.7
2013,South,North Carolina,18–34,27,31,294,13.4
2013,South,North Carolina,35–54,66,28.7,504,19
2013,South,North Carolina,55–74,77,23.8,360,17.6
2013,South,North Carolina,75,39,27.1,91,15.7
2013,South,Oklahoma,Total,113,35,638,22.1
2013,South,Oklahoma,18–34,18,50.0*,183,20.2
2013,South,Oklahoma,35–54,27,30.3,239,24.8
2013,South,Oklahoma,55–74,45,32.8,162,20.7
2013,South,Oklahoma,75,23,37.7,54,23.1
2013,South,South Carolina,Total,126,30.8,677,18.5
2013,South,South Carolina,18–34,19,46.3*,173,16
2013,South,South Carolina,35–54,38,31.4,240,19.3
2013,South,South Carolina,55–74,42,24.6,212,20
2013,South,South Carolina,75,26,34.2,52,18.2
2013,South,Tennessee,Total,172,33.2,1007,20.2
2013,South,Tennessee,18–34,25,52.1,239,16.3
2013,South,Tennessee,35–54,49,34.3,396,22.8
2013,South,Tennessee,55–74,70,30.6,296,21.2
2013,South,Tennessee,75,28,28.6,76,19.6
2013,South,Texas,Total,490,29.6,2942,15.2
2013,South,Texas,18–34,93,45.4,883,13.6
2013,South,Texas,35–54,132,26.2,1084,15.5
2013,South,Texas,55–74,172,26.3,753,16.3
2013,South,Texas,75,93,31.8,222,18.2
2013,South,Virginia,Total,188,24.7,1043,16.6
2013,South,Virginia,18–34,28,30.4,276,14.4
2013,South,Virginia,35–54,55,20.8,401,17.8
2013,South,Virginia,55–74,67,23.2,275,16.4
2013,South,Virginia,75,38,33,91,20.1
2013,South,West Virginia,Total,70,43.5,312,21.2
2013,South,West Virginia,18–34,<10,—,62,15.9
2013,South,West Virginia,35–54,15,36.6*,121,24.8
2013,South,West Virginia,55–74,35,48.6,106,23.2
2013,South,West Virginia,75,10–20,—,23,16.8
2013,West,Alaska,Total,20,26,164,30.9
2013,West,Alaska,18–34,<10,—,86,46.6
2013,West,Alaska,35–54,<10,—,47,24.9
2013,West,Alaska,55–74,<10,—,20–30,—
2013,West,Alaska,75,<10,—,<10,—
2013,West,All,Total,1632,33.5,10172,18.1
2013,West,All,18–34,172,35.4,2719,15.2
2013,West,All,35–54,457,35.6,3669,18.7
2013,West,All,55–74,626,30.5,2839,19.7
2013,West,All,75,375,35.7,945,22.8
2013,West,Arizona,Total,234,43.3,1137,22.8
2013,West,Arizona,18–34,24,52.2,282,18.4
2013,West,Arizona,35–54,74,55.2,452,27.1
2013,West,Arizona,55–74,88,38.1,286,20.9
2013,West,Arizona,75,48,36.9,117,27.3
2013,West,California,Total,526,26.8,3928,13.5
2013,West,California,18–34,48,24,963,10.2
2013,West,California,35–54,121,24.7,1401,13.5
2013,West,California,55–74,207,25.6,1132,16
2013,West,California,75,148,32,432,20.6
2013,West,Colorado,Total,154,36.8,968,24.2
2013,West,Colorado,18–34,18,40.0*,263,20.8
2013,West,Colorado,35–54,49,38.9,377,26.4
2013,West,Colorado,55–74,60,35.1,261,25.1
2013,West,Colorado,75,27,35.5,67,25.5
2013,West,Hawaii,Total,29,24,168,16
2013,West,Hawaii,18–34,<10,—,57,18.7
2013,West,Hawaii,35–54,11,30.6*,60,17.3
2013,West,Hawaii,55–74,12,26.1*,40–50,—
2013,West,Hawaii,75,<10,—,<10,—
2013,West,Idaho,Total,56,42.4,296,25
2013,West,Idaho,18–34,<10,—,86,23.6
2013,West,Idaho,35–54,16,45.7*,106,26.6
2013,West,Idaho,55–74,21,37.5,83,25.3
2013,West,Idaho,75,10–20,—,21,22.8
2013,West,Montana,Total,29,29,232,29.5
2013,West,Montana,18–34,<10,—,73,32.4
2013,West,Montana,35–54,<10,—,81,32.7
2013,West,Montana,55–74,10,22.7*,60,24.7
2013,West,Montana,75,<10,—,18,25.6*
2013,West,Nevada,Total,111,49.3,528,24.9
2013,West,Nevada,18–34,17,85.0*,132,20.3
2013,West,Nevada,35–54,36,58.1,190,25.2
2013,West,Nevada,55–74,36,36,158,27.5
2013,West,Nevada,75,22,51.2,48,33.3
2013,West,New Mexico,Total,64,37.9,413,26.3
2013,West,New Mexico,18–34,<10,—,116,24.2
2013,West,New Mexico,35–54,23,51.1,139,27
2013,West,New Mexico,55–74,21,28,129,28.8
2013,West,New Mexico,75,10–20,—,29,22.8
2013,West,Oregon,Total,138,41.9,669,21.8
2013,West,Oregon,18–34,<10,—,161,17.9
2013,West,Oregon,35–54,30–40,—,233,22.7
2013,West,Oregon,55–74,54,36.5,202,22.7
2013,West,Oregon,75,38,51.4,73,28.9
2013,West,Utah,Total,66,45.8,547,27.4
2013,West,Utah,18–34,<10,—,185,24
2013,West,Utah,35–54,20,52.6,210,31
2013,West,Utah,55–74,33,56.9,128,29.6
2013,West,Utah,75,10–20,—,24,20.1
2013,West,Washington,Total,174,28.9,997,18.7
2013,West,Washington,18–34,19,31.7*,279,17.2
2013,West,Washington,35–54,51,29.8,332,17.9
2013,West,Washington,55–74,68,26.1,291,20
2013,West,Washington,75,36,32.7,95,24.1
2013,West,Wyoming,Total,31,63.3,125,28.4
2013,West,Wyoming,18–34,<10,—,36,26
2013,West,Wyoming,35–54,<10,—,41,28.4
2013,West,Wyoming,55–74,15,71.4*,38,30
2013,West,Wyoming,75,<10,—,10,32.3*
2014, ,Total U.S.,Total,6587,30.5,41478,17
2014, ,Total U.S.,18–34,786,37.9,10748,14.5
2014, ,Total U.S.,35–54,1864,32.1,15489,18.5
2014, ,Total U.S.,55–74,2471,27.3,11654,17.5
2014, ,Total U.S.,75,1460,31.2,3587,18.1
2014,Northeast,All,Total,790,24.9,5815,13.2
2014,Northeast,All,18–34,71,29,1424,11
2014,Northeast,All,35–54,235,31.3,2281,15.1
2014,Northeast,All,55–74,297,22.6,1675,13.7
2014,Northeast,All,75,187,21.8,435,11.2
2014,Northeast,Connecticut,Total,44,20.7,373,13.3
2014,Northeast,Connecticut,18–34,<10,—,69,8.8
2014,Northeast,Connecticut,35–54,10–20,—,158,16
2014,Northeast,Connecticut,55–74,17,18.7*,110,13.9
2014,Northeast,Connecticut,75,13,21.7*,36,14.4
2014,Northeast,Maine,Total,49,38.3,212,19.8
2014,Northeast,Maine,18–34,<10,—,58,22
2014,Northeast,Maine,35–54,15,45.5*,76,21.3
2014,Northeast,Maine,55–74,17,29.3*,57,16.4
2014,Northeast,Maine,75,10–20,—,21,20.5
2014,Northeast,Massachusetts,Total,63,16.9,575,10.7
2014,Northeast,Massachusetts,18–34,<10,—,146,9
2014,Northeast,Massachusetts,35–54,10–20,—,235,12.9
2014,Northeast,Massachusetts,55–74,21,13.8,157,10.8
2014,Northeast,Massachusetts,75,19,17.9*,37,8.2
2014,Northeast,New Hampshire,Total,34,30.1,242,22.9
2014,Northeast,New Hampshire,18–34,<10,—,76,27
2014,Northeast,New Hampshire,35–54,12,41.4*,87,23.6
2014,Northeast,New Hampshire,55–74,13,26.5*,63,19.6
2014,Northeast,New Hampshire,75,<10,—,16,18.5*
2014,Northeast,New Jersey,Total,83,20.1,764,11
2014,Northeast,New Jersey,18–34,12,37.5*,190,9.8
2014,Northeast,New Jersey,35–54,20,21.5,313,12.5
2014,Northeast,New Jersey,55–74,26,15.5,200,10.6
2014,Northeast,New Jersey,75,25,20.8,61,10.5
2014,Northeast,New York,Total,199,22.3,1649,10.6
2014,Northeast,New York,18–34,22,29.3,432,9
2014,Northeast,New York,35–54,62,28.7,639,12.1
2014,Northeast,New York,55–74,74,20.4,467,11.4
2014,Northeast,New York,75,41,17.2,111,8.6
2014,Northeast,Pennsylvania,Total,284,30.9,1777,17.6
2014,Northeast,Pennsylvania,18–34,17,24.6*,392,13.7
2014,Northeast,Pennsylvania,35–54,88,40,692,20.9
2014,Northeast,Pennsylvania,55–74,117,30.4,553,18.9
2014,Northeast,Pennsylvania,75,62,25.3,140,14.3
2014,Northeast,Rhode Island,Total,14,18.7*,107,12.7
2014,Northeast,Rhode Island,18–34,<10,—,30–40,—
2014,Northeast,Rhode Island,35–54,<10,—,41,14.7
2014,Northeast,Rhode Island,55–74,<10,—,30,13
2014,Northeast,Rhode Island,75,<10,—,<10,—
2014,Northeast,Vermont,Total,20,46.5,116,23
2014,Northeast,Vermont,18–34,<10,—,30–40,—
2014,Northeast,Vermont,35–54,<10,—,40,24.7
2014,Northeast,Vermont,55–74,<10,—,38,23.9
2014,Northeast,Vermont,75,<10,—,<10,—
2014,Midwest,All,Total,1376,29.4,8702,16.7
2014,Midwest,All,18–34,187,45.2,2411,15.6
2014,Midwest,All,35–54,422,34.9,3304,18.8
2014,Midwest,All,55–74,494,24.8,2299,15.8
2014,Midwest,All,75,272,25.7,688,15.5
2014,Midwest,Illinois,Total,181,25.7,1357,13.7
2014,Midwest,Illinois,18–34,32,50,367,12.2
2014,Midwest,Illinois,35–54,55,30.6,511,14.8
2014,Midwest,Illinois,55–74,57,19.7,378,14.4
2014,Midwest,Illinois,75,37,21.5,101,12.9
2014,Midwest,Indiana,Total,121,25.4,918,18.3
2014,Midwest,Indiana,18–34,18,40.9*,273,18.1
2014,Midwest,Indiana,35–54,33,25.6,350,20.4
2014,Midwest,Indiana,55–74,44,21.6,225,16.4
2014,Midwest,Indiana,75,26,26.3,70,17.2
2014,Midwest,Iowa,Total,72,31.7,393,16.5
2014,Midwest,Iowa,18–34,<10,—,116,16.4
2014,Midwest,Iowa,35–54,24,42.9,152,19.6
2014,Midwest,Iowa,55–74,23,24.2,93,14
2014,Midwest,Iowa,75,10–20,—,32,13.8
2014,Midwest,Kansas,Total,68,31.5,441,20.4
2014,Midwest,Kansas,18–34,<10,—,121,17.9
2014,Midwest,Kansas,35–54,21,36.2,166,23.4
2014,Midwest,Kansas,55–74,22,25.9,113,19.2
2014,Midwest,Kansas,75,10–20,—,41,21.5
2014,Midwest,Michigan,Total,202,30.7,1300,16.9
2014,Midwest,Michigan,18–34,41,89.1,370,16.8
2014,Midwest,Michigan,35–54,66,39.8,479,18.5
2014,Midwest,Michigan,55–74,66,22.3,350,15.6
2014,Midwest,Michigan,75,29,19.3,101,15.4
2014,Midwest,Minnesota,Total,96,26.4,643,15.4
2014,Midwest,Minnesota,18–34,<10,—,181,14.5
2014,Midwest,Minnesota,35–54,27,31.4,241,16.9
2014,Midwest,Minnesota,55–74,42,26.8,185,16.2
2014,Midwest,Minnesota,75,10–20,—,36,10.4
2014,Midwest,Missouri,Total,185,38.9,979,21
2014,Midwest,Missouri,18–34,18,40.9*,239,17.4
2014,Midwest,Missouri,35–54,53,42.4,378,24.3
2014,Midwest,Missouri,55–74,68,32.9,264,20
2014,Midwest,Missouri,75,45,45.5,98,24.2
2014,Midwest,Nebraska,Total,52,36.1,237,16.8
